Timestamp color_1_R color_1_G color_1_B color_1_proportion color_2_R color_2_G color_2_B color_2_proportion color_3_R color_3_G color_3_B color_3_proportion
2018-07-21_22-55-26 35.31945 7.9919024 6.032216 0.5535334777674611 134.45688 63.43621 46.822853 0.28496079645104716 212.79848 149.50548 127.17881 0.1615057257814918
2014-12-14_18-07-14 77.52966 17.557297 62.48574 0.4958154296875 156.66039 79.805016 89.528755 0.353935546875 208.9235 166.49608 168.7345 0.1502490234375
2018-02-01_16-00-08 227.47379 218.95605 227.71922 0.6611690768198182 185.45784 177.26038 179.96727 0.2515910061626701 125.670334 113.62515 102.65017 0.08723991701751174
2016-04-08_10-58-17 223.96284 200.2604 169.57271 0.6811651234567901 179.41214 148.77838 103.65024 0.23905006858710562 62.82906 35.302155 20.10839 0.07978480795610425
2015-02-19_12-19-52 69.45419 11.459728 42.39961 0.3769761659807956 193.26836 48.808636 75.557594 0.3696253429355281 241.9991 181.06654 174.59744 0.2533984910836763
2019-01-23_16-34-07 18.339813 34.46765 19.680792 0.47042574563436873 62.52645 156.45518 27.899721 0.3106101581414516 11.907705 71.80308 107.67644 0.21896409622417967
2014-12-22_13-07-05 38.090828 38.090828 38.090828 0.41560546875 212.92505 212.92505 212.92505 0.29575439453125 128.84471 128.84471 128.84471 0.28864013671875
2018-03-20_13-52-49 19.504324 5.7077975 5.08825 0.7031717888100867 101.46631 16.37519 10.2999325 0.2313862621486735 207.40349 56.773994 47.04335 0.06544194904123982
2016-07-07_15-16-26 243.47406 230.18196 225.65617 0.5845691734603523 124.08641 80.11687 68.0079 0.21544303990717842 190.6509 151.57034 136.15512 0.19998778663246924
2016-02-28_17-00-16 222.20361 202.56822 181.4327 0.696695816186557 174.21126 135.66364 106.553024 0.17530778463648833 59.634327 40.63248 26.953922 0.12799639917695474
2016-05-16_11-33-10 67.24532 35.23007 7.2718577 0.5133703703703704 191.23792 102.260796 24.519913 0.35711796982167354 238.07417 200.80807 141.92139 0.1295116598079561
2016-10-06_14-18-59 74.26654 56.221245 45.09259 0.48563657407407407 196.51044 197.87297 200.71074 0.32542309670781894 56.9914 159.4505 223.1634 0.188940329218107
2017-04-04_13-22-11 16.572973 11.714541 14.31858 0.6296167695473252 100.15148 62.93039 74.62402 0.2509786522633745 199.70288 136.71419 169.88544 0.1194045781893004
2016-04-15_14-51-45 26.375387 29.165407 39.908382 0.5909400720164609 36.507355 82.7799 156.8382 0.2848456790123457 187.08708 191.57533 196.07901 0.12421424897119342
2014-05-29_17-55-17 21.911411 14.185179 31.491558 0.64621826171875 135.2391 72.37924 144.35017 0.22890625 238.67708 217.81471 227.50223 0.12487548828125
2018-06-03_18-27-22 14.195781 9.458417 8.584965 0.7067911403990481 104.40257 66.86098 68.11543 0.20076270669351395 218.67601 183.44937 219.48392 0.09244615290743792
2017-10-17_15-01-12 31.520775 38.02983 45.092045 0.7235539631170699 89.70725 99.42307 116.187126 0.19107335490830638 169.92676 190.92258 199.94492 0.08537268197462372
2015-07-26_19-01-48 37.95437 6.171575 18.97334 0.813251953125 227.35056 91.03592 116.87845 0.1243408203125 252.10207 231.17107 200.20644 0.0624072265625
2015-10-14_10-13-34 59.0131 45.476635 51.48004 0.6446890717878372 135.86627 120.30191 116.838684 0.21936556927297668 208.33614 194.42516 195.4837 0.1359453589391861
2017-03-23_15-27-02 46.844193 35.921776 31.228458 0.3972929526748971 216.26018 206.26694 204.81126 0.302704475308642 149.615 104.98534 89.02092 0.3000025720164609
2019-06-29_10-00-12 10.219139 9.828251 11.080995 0.7545833333333334 50.353577 46.48315 48.745304 0.18437692901234567 201.77362 181.1778 114.31027 0.06103973765432099
2016-07-29_10-48-12 31.426523 4.6237245 6.885339 0.5826209923484955 181.91754 89.31143 41.440228 0.2889346570905506 199.28194 75.54037 188.33055 0.12844435056095385
2017-01-27_16-23-59 27.113888 29.524252 29.647738 0.6238643712449933 88.48284 85.18758 63.529873 0.2831692256341789 209.25 186.3847 124.77259 0.09296640312082777
2015-07-25_16-57-50 201.27434 188.47015 204.70946 0.42630363891931167 41.296814 37.98542 47.9833 0.34037378595401485 149.63962 90.7704 121.38684 0.23332257512667348
2015-12-03_14-31-20 91.89698 78.580284 63.90691 0.4192925347222222 190.99437 191.58568 187.94089 0.3286588541666667 0.58465356 0.45276555 0.55634385 0.2520486111111111
2018-02-02_10-06-10 13.395881 30.05948 55.087128 0.8634902263374485 101.23038 84.48802 79.84392 0.08090020576131687 207.7062 182.839 157.92432 0.055609567901234565
2017-05-30_15-17-18 11.929023 18.4414 25.264318 0.6515941029682164 117.34771 83.30734 64.82569 0.286198121880746 195.674 188.50789 183.05373 0.062207775151037564
2017-07-11_14-29-58 241.81137 229.36002 207.36845 0.4535116598079561 233.86766 201.21675 132.89867 0.4230212620027435 76.91874 61.859634 67.712524 0.12346707818930042
2015-05-12_14-49-01 53.805782 42.669167 33.907116 0.3561083984375 152.38661 92.01606 70.74772 0.33777099609375 224.89131 187.50256 152.2345 0.30612060546875
2017-12-21_14-15-02 52.277412 59.30096 14.356016 0.4251815793540411 145.6262 147.96696 58.861683 0.3123718642147015 208.17102 216.19395 214.53482 0.2624465564312574
2019-01-07_15-11-19 82.60898 4.6217914 5.3861337 0.4032673204481259 179.13077 24.215387 23.16917 0.3854351137770161 244.59271 89.16291 73.60779 0.21129756577485798
2015-08-10_14-47-42 10.93203 12.811089 39.1343 0.88248779296875 109.67187 70.15408 74.232796 0.0746923828125 208.3409 186.79953 182.71288 0.04281982421875
2014-04-01_13-15-33 117.42028 112.66851 117.45757 0.53761962890625 226.02449 201.13939 172.31046 0.273466796875 14.674473 11.994508 12.822898 0.18891357421875
2018-09-05_15-21-37 235.71254 225.05434 216.75708 0.5283088991769548 188.27129 151.27148 134.78131 0.23786651234567902 76.41124 75.89159 123.67941 0.23382458847736626
2016-07-21_20-02-47 5.639636 18.67805 40.90371 0.4689502105070474 125.68692 202.48256 154.12799 0.35763774482884864 144.97455 8.656401 94.496925 0.17341204466410398
2017-09-03_12-31-43 15.670936 1.8694116 1.4986111 0.8817507223535592 180.38913 102.797356 24.187988 0.08476326503808773 232.51929 216.40894 187.20718 0.03348601260835304
2017-08-29_13-14-59 26.630753 14.924983 26.482597 0.6375609161793372 126.34058 54.15925 107.57558 0.2493375365497076 205.63452 168.34482 213.6624 0.11310154727095517
2013-09-26_17-54-38 199.39583 201.12321 107.01742 0.46962706651287967 237.77356 236.57494 222.45366 0.34983072749797084 87.63337 94.69047 65.0685 0.18054220598914947
2018-11-04_12-09-32 239.23938 183.12457 115.36999 0.4179873971193416 162.03145 110.15541 53.789898 0.3119405864197531 34.71168 21.99467 11.229448 0.27007201646090534
2016-08-29_13-31-10 226.41919 214.97063 212.64815 0.36612139917695474 210.50002 164.35652 76.905525 0.3319161522633745 84.00826 89.30876 83.59809 0.3019624485596708
2017-12-26_13-15-54 189.7879 195.33693 197.56715 0.4529211666361584 136.06975 123.1422 130.66351 0.38892244798340353 45.924217 48.104214 59.204975 0.1581563853804381
2018-07-01_11-59-53 52.37298 51.41337 59.84233 0.42252265563435776 151.9728 206.22209 245.13014 0.32811597058050956 180.38376 127.47594 67.33229 0.24936137378513265
2017-09-27_14-27-52 230.39725 233.53447 236.0568 0.5402139917695473 86.27758 75.26557 72.769356 0.3113648834019204 166.22046 160.76877 155.8308 0.14842112482853223
2015-10-06_14-51-55 199.29915 209.54271 219.04689 0.3878316076855715 140.44092 150.64598 138.30208 0.3470934425385051 70.41395 80.764725 57.627697 0.26507494977592333
2015-12-17_22-02-19 6.244569 18.882166 26.938631 0.4407552083333333 55.36658 114.92589 130.92079 0.30202256944444444 173.21617 217.39513 218.46451 0.25722222222222224
2019-01-04_14-11-48 75.6342 49.167946 56.60595 0.5878472222222222 212.12003 174.02966 137.92934 0.21027970679012345 23.504936 94.86095 129.38274 0.2018730709876543
2016-09-24_17-12-13 68.24091 39.812836 35.119892 0.47279480037140204 199.45216 137.8518 57.166824 0.30571546476838957 213.83795 179.06738 183.98079 0.2214897348602084
2018-04-09_12-55-58 83.720146 117.17245 126.65943 0.5515123456790123 164.4054 186.64906 188.70409 0.22880401234567901 26.398003 47.27996 53.60083 0.21968364197530865
2017-02-24_12-10-11 9.945849 11.1483135 42.214363 0.6812292660758918 42.197517 49.07443 160.79665 0.21540218132242672 183.2647 161.20708 221.82988 0.10336855260168143
2015-05-02_22-11-48 72.37715 43.396183 32.21527 0.39197998046875 230.70107 219.35974 164.33052 0.36353271484375 125.84295 139.5095 100.85834 0.2444873046875
2018-07-28_20-08-08 43.939186 34.372772 61.130188 0.4871499176276771 94.96498 81.88952 120.97746 0.3557203002013546 176.69635 160.77283 213.98132 0.15712978217096835
2016-04-03_15-57-39 218.01248 189.56276 159.54343 0.5788365912208505 152.01813 128.34718 102.635216 0.2388091563786008 52.344524 38.16049 28.847515 0.1823542524005487
2017-04-26_15-38-07 31.082844 4.333482 7.481695 0.6878999485596707 140.5928 19.630413 33.214268 0.23922839506172838 230.20216 140.7204 155.76184 0.07287165637860082
2015-08-19_17-56-47 179.4327 122.483215 81.59596 0.43925925925925924 72.29603 78.17027 21.784773 0.3437525720164609 229.77203 232.70726 241.57623 0.21698816872427984
2018-03-09_13-00-06 1.0 1.0 1.0 0.9999969491732259 1.0 1.0 1.0 1.5254133870278845e-06 1.0 1.0 1.0 1.5254133870278845e-06
2016-08-14_12-51-01 32.80647 5.1387353 7.4287953 0.5762254229538181 182.27386 92.021484 42.243187 0.2919935985368084 197.46484 74.472084 188.25098 0.13178097850937356
2017-05-31_10-01-13 18.187906 30.77034 13.849464 0.41554355281207134 206.07469 195.42291 157.596 0.30647205075445816 88.576744 113.36027 68.58359 0.2779843964334705
2017-07-29_12-47-14 55.101788 50.250557 37.148045 0.5759807956104253 154.80246 120.56291 80.62611 0.29175068587105624 213.623 199.82877 188.93187 0.1322685185185185
2017-04-05_13-39-10 163.29512 172.5772 177.23456 0.476005658436214 54.431267 108.39372 151.34999 0.3971296296296296 10.767826 8.498419 7.2545366 0.12686471193415638
2016-07-19_20-27-21 248.9064 236.53735 224.09465 0.8315989368998629 179.35077 154.95418 143.71074 0.1017335390946502 61.121758 40.42021 19.268824 0.06666752400548696
2014-01-15_12-06-03 34.405838 41.864933 58.904823 0.53616943359375 205.83865 141.65651 89.1213 0.28579345703125 248.38867 248.61192 248.76682 0.178037109375
2016-06-04_16-08-43 228.9061 220.90706 201.32327 0.528492029705312 49.183704 32.441845 21.272697 0.28108887942859845 183.51968 152.4493 118.290375 0.1904190908660896
2018-07-30_15-00-02 61.5479 6.82383 16.954638 0.5573622717424945 176.83842 27.68497 62.619198 0.3098769730733519 229.9826 156.23259 174.69417 0.1327607551841535
2015-02-04_13-56-55 181.97856 135.7723 77.71161 0.41163330078125 225.11852 205.12907 159.62123 0.381337890625 93.38964 34.45496 20.82534 0.20702880859375
2015-10-13_14-05-45 225.92635 226.44745 222.92926 0.5350694444444445 59.516888 46.70672 32.564648 0.23703960905349794 162.49251 135.68578 104.29932 0.2278909465020576
2015-03-08_19-23-03 55.336075 12.235317 58.05352 0.53958984375 101.53359 7.468436 191.97443 0.38028076171875 197.80482 54.080406 212.94302 0.08012939453125
2014-07-27_16-10-09 53.031925 33.971207 32.98371 0.5147705078125 166.34052 90.745834 71.80074 0.2780224609375 221.01721 188.17699 172.49338 0.20720703125
2015-02-23_13-09-20 205.9015 186.86038 176.9206 0.33516203703703706 71.5996 46.51321 45.174385 0.33483367626886146 61.266582 150.44551 204.65347 0.33000428669410153
2017-12-15_13-21-08 160.68118 128.59576 101.73901 0.3842775642199036 215.66699 188.47034 168.61255 0.3687915675147965 61.46828 44.512733 32.45252 0.2469308682652999
2015-04-11_17-01-45 233.37187 237.43251 224.33849 0.63218505859375 110.23745 73.215935 64.44941 0.2933984375 34.016403 216.79616 135.72891 0.07441650390625
2014-06-16_13-10-06 93.90721 77.05482 26.859015 0.4779931640625 211.08052 202.36737 193.42432 0.29791015625 46.04422 160.23845 210.54446 0.2240966796875
2013-07-25_20-09-17 63.864975 18.520142 27.596579 0.4609284890426759 167.50648 86.75786 69.0573 0.29042515699090093 222.11565 203.05428 171.87636 0.24864635396642318
2015-11-09_19-27-14 46.756462 22.905663 47.199097 0.6397029320987654 45.107048 72.8012 176.81505 0.20481352880658435 185.77853 131.99135 162.88559 0.1554835390946502
2016-04-27_11-27-12 18.40414 18.282167 21.22425 0.657283950617284 97.93095 81.928925 76.76524 0.2176963305898491 193.325 173.62029 162.92908 0.12501971879286694
2014-07-27_08-13-32 233.86977 203.82425 182.68626 0.40690673828125 184.80078 136.18445 101.39932 0.3167041015625 107.134476 73.59219 43.59442 0.27638916015625
2014-12-25_19-57-13 49.820053 27.100971 54.572582 0.5050830078125 109.38044 90.58435 107.58478 0.31305419921875 183.38356 177.78723 176.7932 0.18186279296875
2017-08-30_13-50-19 16.726625 18.497015 21.326618 0.6420031335079879 71.50223 73.28491 109.10003 0.201412647043715 196.31213 165.34612 169.80663 0.15658421944829712
2018-10-08_13-49-34 89.13083 71.097916 55.33171 0.35706211419753087 163.2223 130.66911 90.95847 0.34283371913580246 34.89251 23.658651 16.882994 0.30010416666666667
2014-08-25_14-37-03 38.02463 30.961948 46.744198 0.43294677734375 51.434025 77.0356 154.54642 0.32451416015625 98.38756 169.59265 211.1009 0.2425390625
2016-10-28_16-42-27 22.66438 7.612002 4.68097 0.8479452681676735 84.63455 46.060562 21.596886 0.1255857587406187 188.34808 142.6816 109.35633 0.026468973091707853
2015-02-18_14-20-32 138.247 202.19417 209.5298 0.5416649519890261 33.916046 129.5178 196.35716 0.3412551440329218 64.61371 27.604597 71.147865 0.11707990397805212
2015-07-24_14-16-55 220.551 201.36508 153.94395 0.43526611328125 158.51242 136.90448 85.04904 0.3701953125 76.51842 54.911083 24.686747 0.19453857421875
2016-05-13_12-44-01 58.92843 43.073006 33.26777 0.50038330078125 253.99734 252.30714 244.71814 0.36195556640625 171.70409 131.15244 94.80955 0.1376611328125
2017-01-23_15-00-23 37.61589 21.24687 12.6384325 0.4625733024691358 207.17505 154.26753 107.720726 0.35931520061728395 147.73315 85.74878 56.303143 0.17811149691358025
2015-01-15_15-32-34 222.60754 206.20403 191.32736 0.4720556640625 192.26385 84.103775 89.28716 0.29122802734375 80.58592 28.414774 21.66324 0.23671630859375
2015-08-13_13-49-51 56.43609 35.056316 25.856575 0.36990054869684497 232.84314 226.79218 225.43272 0.3318338477366255 170.65982 89.0479 82.20673 0.2982656035665295
2018-12-31_15-37-55 65.74082 8.15468 19.241854 0.547216407619236 176.27441 31.454294 65.41626 0.31324960305033156 228.07828 156.61494 174.57536 0.13953398933043243
2016-07-22_19-07-20 199.89885 179.99467 180.33768 0.46502734123701867 64.62363 45.550037 36.656647 0.270477207977208 154.11836 105.2274 83.900345 0.26449545078577336
2015-07-22_10-12-38 241.5507 219.59882 193.6803 0.4374528463648834 209.9057 184.80052 157.5879 0.323215877914952 111.36715 119.96513 111.15326 0.2393312757201646
2013-06-19_21-54-34 210.38484 198.9028 195.49489 0.34849043103080013 46.641 47.854294 50.20182 0.33562144901533597 148.08073 127.69528 118.48024 0.3158881199538639
2014-02-07_17-00-33 225.88086 221.50087 205.65005 0.5305615234375 38.595165 33.96815 37.561123 0.2669287109375 121.29619 113.779686 115.14789 0.202509765625
2016-03-04_16-59-47 211.87534 187.73256 162.6386 0.6401526063100137 160.43782 129.44261 97.934265 0.18911351165980794 34.695393 22.988125 16.065992 0.17073388203017834
2015-01-29_19-00-22 213.02402 196.67845 156.70503 0.369912109375 34.933056 33.33619 20.448793 0.35140869140625 151.31407 122.09375 72.0566 0.27867919921875
2018-02-28_14-31-09 21.120672 15.608857 19.203157 0.4450067058702156 8.556023 43.992516 101.522766 0.4057683379758589 188.91121 130.72522 130.68044 0.1492249561539255
2018-07-23_15-38-11 36.304462 30.05781 41.813263 0.5573068193541731 121.43621 190.2349 212.60489 0.2810327040132054 180.11783 94.44855 68.44438 0.16166047663262148
2018-01-24_12-59-25 224.26906 214.31699 224.23767 0.6204344377326255 184.04276 173.64337 178.25154 0.2648071877478797 127.8569 115.67651 107.98713 0.11475837451949478
2017-07-30_16-46-47 227.03006 213.52003 208.68568 0.45968449931412897 168.91814 139.43048 115.355965 0.27571844993141287 70.0005 59.49385 45.15134 0.26459705075445816
2017-02-28_15-47-01 60.156754 35.089176 33.395008 0.4438927948218489 231.58986 221.43773 212.2429 0.3028480338446555 159.94191 122.34489 105.058205 0.2532591713334957
2018-03-23_15-21-48 46.473057 67.34097 85.4836 0.5530035295196186 19.757685 28.14361 36.62229 0.3643724789145581 150.3949 123.014755 152.55766 0.08262399156582324
2015-12-18_14-56-45 52.29486 40.291695 26.663628 0.4831076388888889 115.859474 101.699295 67.94452 0.3653645833333333 196.38019 193.51587 169.7648 0.1515277777777778
2016-07-23_00-51-01 59.300034 53.417473 65.08656 0.40500444444444444 177.67247 191.51868 204.14595 0.35211555555555557 109.94255 118.069984 143.03831 0.24288
2018-04-03_12-14-31 25.955032 35.81801 30.108536 0.6417104517591304 12.056252 125.72407 73.73141 0.3057409983001082 67.452614 232.3364 185.34201 0.052548549940761344
2014-12-15_20-10-53 220.91551 206.50648 155.78651 0.380244140625 192.37666 64.205215 84.24226 0.3322607421875 37.048634 82.97475 90.086365 0.2874951171875
2018-08-30_15-26-01 12.0915165 4.3713036 2.2475443 0.910829475308642 79.72961 54.678875 32.802437 0.07452932098765432 197.63295 179.61977 146.1701 0.014641203703703703
2017-07-27_16-05-28 252.74942 252.76172 249.76018 0.5090252057613168 58.259678 45.294662 19.678215 0.31565072016460904 152.02829 136.67403 81.92695 0.17532407407407408
2014-02-03_17-14-02 247.17332 234.65598 198.0758 0.399365234375 68.44607 16.700787 7.0224705 0.3711474609375 196.86351 113.0686 56.357635 0.2294873046875
2014-11-10_21-17-46 210.3602 193.94888 186.8323 0.35991943359375 55.962334 49.015663 44.97455 0.3377587890625 177.0277 134.32188 84.104454 0.30232177734375
2016-05-22_14-44-25 255.07738 245.43816 218.7883 0.6910218714536264 68.679924 43.69479 21.21302 0.2599530589084907 140.03201 98.79932 55.701782 0.04902506963788301
2014-07-27_21-07-15 23.554197 31.365828 48.676266 0.56246826171875 33.522614 144.14293 193.14984 0.36136474609375 171.62921 213.65744 219.25879 0.0761669921875
2015-09-28_02-09-36 206.11893 188.32666 149.51498 0.449744 117.59125 100.509865 85.963196 0.342951 32.138912 24.485044 17.259266 0.207305
2017-07-23_10-56-01 237.30153 212.2083 177.60019 0.47441015089163235 75.302666 35.47299 24.237513 0.34314471879286695 145.0482 116.08212 85.24483 0.1824451303155007
2017-05-29_15-43-30 18.449057 13.737733 11.010149 0.586708694510113 98.73184 77.68201 60.20605 0.23856382978723403 191.79051 172.9199 153.57327 0.174727475702653
2019-02-21_15-16-44 41.96069 26.580502 13.140256 0.49718106995884775 141.06825 110.682625 68.92983 0.25407750342935526 230.42883 217.20308 184.5268 0.248741426611797
2018-07-27_17-16-25 46.192875 44.485035 17.429132 0.36619596616114725 196.07472 197.10727 198.15855 0.34321675435881566 138.98538 116.305534 54.95448 0.29058727948003715
2017-03-26_13-50-41 12.716853 17.133947 43.62752 0.472599052540913 83.99951 87.27935 129.02829 0.350724052540913 190.84744 150.50446 171.2382 0.17667689491817398
2015-09-07_14-08-27 44.43313 32.569183 26.833382 0.4465991512345679 128.06387 99.82047 83.19509 0.36553819444444446 219.43526 195.17795 144.55469 0.18786265432098764
2015-10-12_18-20-58 61.14012 27.084549 52.69862 0.48777678630444843 208.5092 172.04675 140.44307 0.2654116266772424 137.62973 85.12126 91.98761 0.24681158701830921
2018-07-19_08-14-06 9.461557 27.807095 42.09706 0.40023148148148147 49.62962 86.226585 101.56835 0.370883487654321 142.39542 162.2942 156.02893 0.22888503086419754
2015-04-08_14-09-41 229.94218 205.33073 147.71854 0.55089599609375 51.07076 37.897472 11.524433 0.23016845703125 132.81197 106.68128 36.687218 0.218935546875
2014-09-26_23-14-16 237.11404 223.13329 208.45297 0.46370361328125 160.1086 142.7189 116.78272 0.3126171875 64.59988 56.141827 33.13804 0.22367919921875
2015-03-29_18-48-24 220.45496 206.66315 227.90182 0.49761962890625 65.23961 30.345972 57.27981 0.25517578125 155.89319 84.04182 141.02104 0.24720458984375
2015-09-16_10-47-51 192.00053 162.36757 115.01251 0.43127709190672153 157.8092 125.183235 70.89155 0.34407338820301786 81.98423 56.655434 30.519112 0.22464951989026063
2016-04-04_16-00-08 220.31035 193.16199 163.13634 0.5434439300411522 50.23843 37.237682 29.220188 0.25785665294924554 162.15924 132.11282 104.527985 0.1986994170096022
2018-08-24_07-51-56 50.47707 35.07797 32.71543 0.4193928738865448 132.10675 96.05026 83.19995 0.33874472573839665 173.1555 175.24654 186.58435 0.2418624003750586
2017-03-27_13-53-20 36.479267 3.2931488 3.3426352 0.40009645061728394 235.5995 19.642193 59.325325 0.36387731481481483 139.3448 4.674992 17.324965 0.23602623456790123
2014-09-27_07-05-16 70.13325 44.522472 33.910233 0.39332275390625 230.0333 226.8507 222.68745 0.32844970703125 168.59006 124.63736 89.9675 0.2782275390625
2014-07-18_15-51-14 184.06259 202.06429 223.19165 0.4267724609375 41.49933 36.7182 25.772665 0.3123828125 115.95509 128.87747 136.81554 0.2608447265625
2019-01-05_13-25-30 32.140083 16.50407 19.513916 0.6270486968449931 112.01158 78.23371 81.281906 0.23303360768175582 214.81123 186.76506 183.16283 0.13991769547325103
2017-07-10_13-33-30 197.09697 216.76555 235.05139 0.5923090277777778 160.35179 191.88475 226.63008 0.3820659722222222 67.81504 72.18722 97.99962 0.025625
2016-03-14_15-18-42 119.96912 118.09218 106.7003 0.3476387599298463 44.97391 45.22137 32.116596 0.3380338904363974 198.99458 192.34282 174.90497 0.3143273496337563
2016-09-07_16-22-17 48.51799 38.040817 43.627632 0.5614313271604938 27.529982 116.13864 167.39815 0.27878729423868315 178.45111 187.09091 189.64026 0.15978137860082303
2014-07-19_19-08-33 31.105358 29.478336 38.743107 0.5062255859375 112.23809 100.74243 112.97779 0.2809033203125 207.67026 208.81883 204.5114 0.21287109375
2016-02-26_12-00-08 218.54234 191.21104 160.20692 0.640153463648834 136.80948 117.13579 89.24591 0.2030264060356653 45.14421 30.984262 22.31542 0.15682013031550068
2016-12-29_14-12-00 32.63351 27.812479 45.9603 0.39696373456790124 91.71147 92.818054 144.81728 0.34560699588477367 171.78107 170.51288 207.29402 0.2574292695473251
2018-08-20_12-16-44 96.07238 118.57611 150.42023 0.48447586796021724 182.96773 192.16519 201.94746 0.3589358716212093 46.603054 49.60991 54.451065 0.15658826041857343
2019-01-10_15-45-05 227.76233 238.52792 238.20894 0.6378819444444445 28.355276 36.704655 37.8537 0.2878568672839506 115.65842 105.36998 79.16365 0.07426118827160494
2018-01-04_13-01-40 233.05847 242.12257 244.12085 0.9537835249042146 19.209845 55.79773 66.9767 0.02529840848806366 112.2714 154.4204 161.14214 0.02091806660772178
2017-03-17_13-04-59 208.34448 192.22021 159.12666 0.5424982853223594 160.01306 136.62231 111.731606 0.2526517489711934 91.67044 75.60673 58.20645 0.2048499657064472
2014-07-26_09-47-48 234.90735 191.6706 144.54594 0.3646533203125 22.349785 27.90639 74.975586 0.34558837890625 154.75632 110.16767 95.779335 0.28975830078125
2018-11-24_16-25-33 84.38558 55.74864 47.67559 0.3790817901234568 250.7245 243.4256 241.70619 0.3760108024691358 145.77165 132.3948 133.16182 0.2449074074074074
2018-10-30_16-26-32 22.023676 38.568558 72.90229 0.7842341820987654 250.81575 251.84308 252.08006 0.1279957561728395 198.42679 159.18811 92.61169 0.08777006172839506
2014-03-22_20-32-02 58.470943 41.47121 50.511536 0.3875341796875 217.87126 191.4958 161.48825 0.3219482421875 180.16562 230.70288 252.20996 0.290517578125
2017-11-25_14-50-17 27.167858 83.672195 96.59009 0.44302272130286313 50.82349 142.05345 166.61406 0.38977705542421853 176.44626 198.67638 194.51387 0.1672002232729183
2017-04-28_14-31-13 48.42384 50.54597 51.529488 0.4647087191358025 163.49384 96.55696 94.477715 0.36423225308641977 195.05211 160.02829 168.47035 0.1710590277777778
2015-09-13_18-11-19 7.7767963 16.231586 18.819304 0.5710720486111112 83.798836 83.30605 77.143265 0.2596875 182.37808 180.12943 171.89418 0.16924045138888888
2016-07-21_23-11-11 39.060524 4.868333 10.640539 0.685830435047898 179.37636 34.851368 58.243587 0.22029867594118005 232.34583 180.64879 190.60327 0.09387088901092196
2016-07-21_07-08-10 68.567276 71.850975 58.26443 0.501511 21.531652 32.67339 28.55734 0.36932 173.42111 139.32166 87.66734 0.129169
2016-05-25_16-36-07 19.233265 19.233265 19.233265 0.4106571502057613 100.185394 100.185394 100.185394 0.29548225308641973 191.05804 191.05804 191.05804 0.29386059670781894
2013-07-25_12-05-55 171.91577 118.00993 107.78694 0.438559955572643 101.8373 44.719288 76.37077 0.2829520697167756 227.60068 200.49075 161.86221 0.2784879747105814
2015-03-10_13-21-52 205.89493 199.39978 204.93068 0.43254150390625 68.13944 74.00004 65.1484 0.3167333984375 185.45668 160.55975 87.4954 0.25072509765625
2019-05-06_13-01-13 58.06538 21.057772 31.432606 0.8103877314814815 195.91554 121.898575 162.18979 0.12255015432098765 24.255745 238.855 171.45471 0.06706211419753086
2016-04-22_01-56-02 32.529842 4.6322913 6.585122 0.6240963648834019 157.20625 17.25321 42.911064 0.31420353223593966 225.54257 185.61005 186.9398 0.061700102880658435
2016-07-22_13-19-09 221.0468 218.09406 216.84813 0.45546483497494383 31.362324 29.043257 27.510035 0.34664909855423076 145.42026 130.98717 89.72057 0.1978860664708254
2018-11-03_14-01-26 220.89558 205.04698 199.62918 0.6129796810699588 40.8833 61.514847 67.395386 0.2191525205761317 181.9947 105.910965 70.77172 0.16786779835390947
2014-07-25_19-49-16 42.819946 23.169693 31.098724 0.53145751953125 215.06073 198.50871 183.38939 0.29572509765625 156.71768 99.78942 89.79602 0.1728173828125
2014-12-05_14-56-15 223.0537 210.42995 216.7515 0.4594873046875 76.837906 33.012253 30.338444 0.31617919921875 208.85219 110.895485 65.771255 0.22433349609375
2016-07-04_15-46-24 231.30005 231.71315 226.09633 0.4284653635116598 147.52565 154.8228 165.74507 0.2926894718792867 83.916504 61.29217 44.080418 0.2788451646090535
2018-07-28_14-52-51 29.428734 30.53749 35.144516 0.5289891975308642 217.4444 199.2278 191.32751 0.2873514660493827 117.64487 96.0655 87.612076 0.1836593364197531
2014-10-03_20-05-29 12.70447 12.70447 12.70447 0.41474853515625 96.51079 96.51079 96.51079 0.39744140625 200.00517 200.00517 200.00517 0.18781005859375
2014-07-27_18-55-56 241.41835 230.95752 220.95763 0.4181689453125 20.001213 9.146481 24.438059 0.41666015625 146.1 127.496574 134.6616 0.1651708984375
2014-11-27_19-43-10 12.060445 27.903927 113.59708 0.47669677734375 242.3751 174.64969 174.47452 0.31513671875 176.23647 76.40951 128.38509 0.20816650390625
2017-06-07_12-00-21 13.460158 24.550499 23.731606 0.6596613511659808 117.985565 98.326004 70.70703 0.18753858024691358 222.83424 188.53166 143.14555 0.15280006858710563
2016-11-12_16-11-19 44.603397 23.44187 13.419778 0.37210836762688615 130.09451 108.54317 88.130135 0.3224224965706447 213.50745 208.29716 191.67877 0.30546913580246915
2014-12-08_19-53-30 240.20897 208.73077 185.23923 0.4365283203125 24.858097 20.229843 74.270546 0.2881982421875 170.9178 106.48061 116.20884 0.2752734375
2017-04-02_13-34-11 30.19431 5.743566 13.315629 0.6220244516361021 129.71011 30.410492 49.023335 0.23294164483484872 204.63025 103.22398 138.9246 0.14503390352904916
2016-07-02_10-18-44 30.895912 19.485725 23.714523 0.5269073860481012 126.23213 70.10047 72.03615 0.2715381904395745 206.43056 144.07428 130.40807 0.20155442351232433
